UserID|QuestionID|CogLoad|Token|TokenLength|KeystrokeCount|StartTime|EndTime|VizKSTimes|RevisCount|POS
80|1|1|as|2|2|170.281|170.516|5906.0,110.0|0|IN
80|1|1|guinea|6|6|170.953|171.938|172.0,157.0,218.0,125.0,219.0,156.0|0|NN
80|1|1|pig|3|3|172.141|172.578|172.0,203.0,172.0|0|NN
80|1|1|because|7|7|174.25|176.688|1562.0,125.0,860.0,921.0,125.0,157.0,125.0|0|IN
80|1|1|robbery|7|7|178.516|179.75|1672.0,172.0,265.0,125.0,203.0,141.0,203.0|0|NN
80|1|1|would|5|5|181.703|182.391|203.0,219.0,109.0,125.0,141.0|0|MD
80|1|1|already|7|7|182.75|183.61|312.0,110.0,156.0,78.0,109.0,110.0,156.0|0|RB
80|1|1|occur|5|5|183.844|184.516|250.0,109.0,110.0,172.0,171.0|0|VB
80|1|1|just|4|4|191.922|192.391|1437.0,172.0,94.0,109.0|0|RB
80|1|1|before|6|6|192.5|193.078|156.0,47.0,141.0,125.0,109.0,78.0|0|IN
80|1|1|they|4|4|193.235|193.672|125.0,109.0,31.0,188.0|0|PRP
80|1|1|enter|5|5|193.797|194.485|141.0,94.0,219.0,140.0,141.0|0|VBP
80|1|1|bank|4|4|195.22|195.703|626.0,124.0,125.0,109.0|0|NN
80|1|1|and|3|3|197.594|198.188|1359.0,109.0,407.0|0|CC
80|1|1|putting|7|7|199.25|200.078|203.0,156.0,172.0,110.0,78.0,109.0,156.0|0|VBG
80|1|1|them|4|4|200.578|201.047|515.0,125.0,94.0,141.0|0|PRP
80|1|1|in|2|2|201.235|201.563|188.0,156.0|0|IN
80|1|1|trouble|7|7|202.906|204.188|1359.0,204.0,109.0,109.0,375.0,219.0,172.0|0|NN
80|1|1|.|1|1|205.375|205.563|1281.0|0|.
80|2|6|the|3|7|12.485|13.844|953.0,469.0,125.0,234.0,188.0|2|DT
80|2|6|plot|4|4|14.016|14.703|172.0,187.0,188.0,187.0|0|NN
80|2|6|will|4|4|14.922|15.547|203.0,110.0,312.0,156.0|0|MD
80|2|6|be|2|2|19.938|20.172|4063.0,156.0|0|VB
80|2|6|about|5|5|43.735|44.235|735.0,78.0,156.0,78.0,110.0|0|IN
80|2|6|the|3|3|44.328|45.032|78.0,532.0,93.0|0|DT
80|2|6|doomsday|8|8|45.172|46.516|109.0,141.0,140.0,157.0,203.0,312.0,172.0,156.0|0|NN
80|2|6|.|1|1|50.5|50.657|4047.0|0|.
80|2|6|It|2|2|54.532|54.797|125.0,140.0|0|PRP
80|2|6|will|4|4|55.328|55.907|203.0,125.0,219.0,141.0|0|MD
80|2|6|be|2|2|56.172|56.407|250.0,125.0|0|VB
80|2|6|10,000|6|6|58.766|61.563|2344.0,547.0,1172.0,406.0,156.0,453.0|0|CD
80|2|6|A.D.|4|5|63.328|64.86|93.0,516.0,359.0,125.0,407.0|0|NNP
80|2|6|and|3|3|65.11|65.438|219.0,109.0,125.0|0|CC
80|2|6|all|3|3|65.813|66.157|360.0,125.0,156.0|0|PDT
80|2|6|the|3|3|66.313|66.547|125.0,78.0,78.0|0|DT
80|2|6|resources|9|9|66.766|68.235|172.0,62.0,172.0,172.0,172.0,203.0,266.0,109.0,219.0|0|NNS
80|2|6|of|2|2|68.907|69.063|610.0,93.0|0|IN
80|2|6|the|3|3|69.157|69.391|63.0,109.0,47.0|0|DT
80|2|6|earth|5|5|69.688|70.313|219.0,156.0,94.0,172.0,78.0|0|NN
80|2|6|will|4|4|70.828|71.328|500.0,110.0,187.0,157.0|0|MD
80|2|6|be|2|2|71.485|71.688|157.0,109.0|0|VB
80|2|6|consumed|8|10|71.813|73.485|141.0,109.0,94.0,343.0,125.0,125.0,235.0,93.0,172.0|1|VBN
80|2|6|and|3|3|74.891|75.172|94.0,94.0,125.0|0|CC
80|2|6|the|3|3|78.813|79.016|3266.0,94.0,31.0|0|DT
80|2|6|human|5|5|80.25|80.969|281.0,157.0,203.0,156.0,94.0|0|JJ
80|2|6|would|5|5|84.297|84.922|719.0,141.0,94.0,125.0,203.0|0|MD
80|2|6|be|2|2|85.188|85.391|188.0,109.0|0|VB
80|2|6|loooking|8|8|85.594|86.782|219.0,313.0,109.0,140.0,235.0,125.0,94.0,93.0|0|VBG
80|2|6|for|3|3|87.11|87.422|282.0,109.0,125.0|0|IN
80|2|6|new|3|3|87.641|88.032|219.0,125.0,109.0|0|JJ
80|2|6|habitable|9|9|95.344|96.547|328.0,141.0,78.0,140.0,125.0,219.0,125.0,172.0,141.0|0|JJ
80|2|6|planet|6|10|97.016|101.969|313.0,203.0,109.0,94.0,3343.0,110.0,359.0,172.0|2|NN
80|2|6|.|1|1|102.125|102.313|281.0|0|.
80|2|6|The|3|3|149.11|149.375|157.0,93.0,94.0|0|DT
80|2|6|earth|5|5|149.547|150.297|156.0,188.0,93.0,188.0,125.0|0|NN
80|2|6|would|5|5|150.797|151.344|531.0,125.0,78.0,125.0,172.0|0|MD
80|2|6|be|2|2|151.844|152.141|406.0,188.0|0|VB
80|2|6|a|1|1|152.407|152.516|250.0|0|DT
80|2|6|history|7|7|166.313|167.235|563.0,94.0,125.0,125.0,156.0,140.0,141.0|0|NN
80|2|6|and|3|3|167.532|167.844|250.0,78.0,172.0|0|CC
80|2|6|other|5|5|169.641|170.532|1750.0,453.0,109.0,125.0,110.0|0|JJ
80|2|6|people|6|6|170.766|171.563|219.0,125.0,109.0,141.0,172.0,140.0|0|NNS
80|2|6|will|4|4|173.516|174.078|1922.0,141.0,203.0,140.0|0|MD
80|2|6|come|4|4|174.407|174.969|219.0,125.0,110.0,218.0|0|VB
80|2|6|back|4|4|175.563|176.11|203.0,156.0,78.0,141.0|0|RB
80|2|6|to|2|2|176.36|176.532|235.0,62.0|0|TO
80|2|6|earth|5|5|176.75|177.422|203.0,125.0,94.0,156.0,125.0|0|NN
80|2|6|to|2|2|177.672|177.938|281.0,125.0|0|TO
80|2|6|see|3|3|180.203|180.657|2250.0,204.0,156.0|0|VB
80|2|6|what|4|4|182.141|182.563|1094.0,125.0,94.0,93.0|0|WP
80|2|6|the|3|3|183.938|184.282|1344.0,140.0,125.0|0|DT
80|2|6|early|5|5|187.657|188.453|3250.0,187.0,125.0,125.0,234.0|0|JJ
80|2|6|civilizations|13|13|189.11|190.953|641.0,140.0,78.0,110.0,187.0,125.0,266.0,203.0,172.0,125.0,109.0,47.0,188.0|0|NNS
80|2|6|like|4|4|191.11|191.625|141.0,140.0,157.0,140.0|0|IN
80|2|6|us|2|2|192.078|192.344|406.0,188.0|0|PRP
80|2|6|lived|5|5|195.75|196.985|3297.0,203.0,266.0,406.0,282.0|0|VBD
80|2|6|our|3|3|197.25|197.625|218.0,78.0,157.0|0|PRP$
80|2|6|life|4|4|197.735|198.188|125.0,140.0,110.0,109.0|0|NN
80|2|6|for|3|3|200.938|201.328|2641.0,125.0,172.0|0|IN
80|2|6|thousands|9|9|201.938|203.36|250.0,156.0,203.0,172.0,234.0,172.0,157.0,125.0,93.0|0|NNS
80|2|6|of|2|2|203.547|203.844|94.0,203.0|0|IN
80|2|6|years|5|5|204.141|204.782|250.0,172.0,140.0,94.0,172.0|0|NNS
80|2|6|.|1|1|205.016|205.141|297.0|0|.
80|3|5|I|1|1|0.156|0.281|156.0|0|PRP
80|3|5|would|5|5|0.359|0.781|125.0,94.0,62.0,94.0,94.0|0|MD
80|3|5|say|3|3|0.89|1.297|125.0,157.0,140.0|0|VB
80|3|5|mary|4|4|2.125|2.687|860.0,140.0,141.0,125.0|0|NN
80|3|5|who|3|3|3.078|3.422|422.0,109.0,110.0|0|WP
80|3|5|is|2|2|5.859|6.078|266.0,141.0|0|VBZ
80|3|5|living|6|6|6.156|6.672|94.0,109.0,47.0,110.0,93.0,63.0|0|VBG
80|3|5|in|2|2|6.937|7.187|234.0,78.0|0|IN
80|3|5|manhattan|9|9|7.672|8.843|532.0,93.0,78.0,141.0,125.0,141.0,109.0,125.0,203.0|0|NN
80|3|5|might|5|5|9.64|10.265|718.0,141.0,109.0,110.0,156.0|0|MD
80|3|5|be|2|2|10.828|11.093|235.0,172.0|0|VB
80|3|5|wealthier|9|9|11.422|14.906|219.0,218.0,235.0,109.0,172.0,641.0,1656.0,172.0,156.0|0|JJR
80|3|5|.|1|1|16.625|16.765|1844.0|0|.
80|3|5|Real|4|4|32.437|32.89|125.0,110.0,156.0,94.0|0|JJ
80|3|5|estate|6|6|33.078|33.937|172.0,250.0,219.0,125.0,93.0,63.0|0|NN
80|3|5|in|2|2|34.172|34.406|172.0,93.0|0|IN
80|3|5|manhattan|9|9|36.156|37.39|406.0,141.0,109.0,172.0,125.0,125.0,125.0,156.0,156.0|0|NN
80|3|5|is|2|2|37.515|37.75|156.0,125.0|0|VBZ
80|3|5|one|3|3|38.14|38.39|343.0,94.0,94.0|0|CD
80|3|5|of|2|2|38.5|38.672|63.0,93.0|0|IN
80|3|5|the|3|3|38.75|38.953|63.0,93.0,63.0|0|DT
80|3|5|most|4|4|39.312|39.718|328.0,94.0,125.0,94.0|0|RBS
80|3|5|expensive|9|9|40.25|41.515|500.0,187.0,110.0,187.0,141.0,156.0,94.0,187.0,110.0|0|JJ
80|3|5|in|2|2|41.718|41.953|156.0,94.0|0|IN
80|3|5|the|3|3|42.781|43.015|109.0,94.0,93.0|0|DT
80|3|5|whole|5|5|43.375|43.937|344.0,93.0,79.0,187.0,109.0|0|JJ
80|3|5|world|5|5|44.14|45.047|156.0,94.0,125.0,469.0,172.0|0|NN
80|3|5|.|1|1|45.5|45.625|500.0|0|.
80|3|5|A|1|1|49.484|49.593|94.0|0|DT
80|3|5|small|5|5|50.156|50.687|625.0,109.0,94.0,109.0,125.0|0|JJ
80|3|5|property|8|10|54.89|57.172|4156.0,344.0,156.0,78.0,375.0,94.0,172.0,406.0,407.0|1|NN
80|3|5|there|5|5|57.406|57.843|234.0,94.0,93.0,79.0,78.0|0|EX
80|3|5|is|2|2|61.234|61.453|297.0,156.0|0|VBZ
80|3|5|worth|5|5|61.609|62.187|156.0,63.0,125.0,140.0,141.0|0|JJ
80|3|5|millions|8|8|72.859|74.359|10703.0,250.0,141.0,437.0,203.0,78.0,110.0,156.0|0|NNS
80|3|5|of|2|2|74.453|74.968|141.0,422.0|0|IN
80|3|5|dollars|7|7|75.906|76.859|844.0,141.0,203.0,125.0,109.0,141.0,140.0|0|NNS
80|3|5|and|3|3|79.422|79.812|360.0,156.0,109.0|0|CC
80|3|5|beside|6|6|80.797|81.5|969.0,109.0,172.0,125.0,62.0,141.0|0|IN
80|3|5|she|3|3|81.734|82.0|219.0,94.0,79.0|0|PRP
80|3|5|also|4|4|82.75|83.343|735.0,125.0,203.0,125.0|0|RB
80|3|5|has|3|3|84.547|84.859|344.0,93.0,125.0|0|VBZ
80|3|5|an|2|2|85.765|86.015|843.0,125.0|0|DT
80|3|5|estate|6|6|86.14|86.781|140.0,203.0,110.0,125.0,109.0,78.0|0|NN
80|3|5|in|2|2|87.39|87.64|187.0,110.0|0|IN
80|3|5|aspen|5|5|87.781|88.453|172.0,125.0,141.0,218.0,141.0|0|NN
80|3|5|.|1|1|88.656|88.781|250.0|0|.
80|3|5|On|2|2|91.125|91.359|110.0,125.0|0|IN
80|3|5|the|3|3|91.562|91.781|140.0,78.0,47.0|0|DT
80|3|5|other|5|11|91.89|93.375|93.0,110.0,313.0,125.0,94.0,234.0,94.0,62.0|3|JJ
80|3|5|hand|4|4|93.453|93.797|94.0,93.0,110.0,78.0|0|NN
80|3|5|,|1|1|94.609|94.718|875.0|0|,
80|3|5|Robert|6|6|98.125|99.062|157.0,203.0,234.0,125.0,110.0,171.0|0|NNP
80|3|5|lives|5|5|101.156|102.078|2000.0,172.0,406.0,109.0,141.0|0|VBZ
80|3|5|in|2|2|102.25|102.437|125.0,93.0|0|IN
80|3|5|dallas|6|6|102.531|103.515|141.0,110.0,171.0,125.0,391.0,109.0|0|NNP
80|3|5|and|3|3|119.797|120.125|875.0,109.0,141.0|0|CC
80|3|5|his|3|7|121.968|123.781|1812.0,547.0,94.0,281.0,172.0|2|PRP$
80|3|5|12-story|8|8|125.968|127.218|2171.0,94.0,281.0,204.0,140.0,94.0,125.0,172.0|0|JJ
80|3|5|building|8|10|127.64|130.89|422.0,500.0,188.0,907.0,625.0,312.0,156.0,125.0,141.0|1|NN
80|3|5|although|8|12|131.14|135.718|218.0,2125.0,219.0,1140.0,172.0,78.0,110.0,93.0,141.0,109.0|2|IN
80|3|5|he|2|2|135.937|136.125|250.0,94.0|0|PRP
80|3|5|has|3|5|143.593|156.297|890.0,906.0,172.0,93.0|1|VBZ
80|3|5|regular|7|7|157.047|157.937|688.0,78.0,218.0,110.0,78.0,156.0,141.0|0|JJ
80|3|5|monthly|7|7|158.828|160.125|219.0,156.0,63.0,468.0,141.0,109.0,219.0|0|JJ
80|3|5|income|6|6|161.109|161.765|969.0,94.0,187.0,110.0,78.0,140.0|0|NN
80|3|5|.|1|1|165.625|165.75|3907.0|0|.
80|4|2|I|1|1|0.094|0.234|94.0|0|PRP
80|4|2|enjoy|5|5|0.469|1.234|266.0,94.0,156.0,281.0,94.0|0|VBP
80|4|2|visiting|8|10|4.359|6.047|3125.0,157.0,172.0,93.0,391.0,265.0,110.0,109.0,110.0|1|VBG
80|4|2|kathmandu|9|9|6.172|7.125|141.0,109.0,125.0,78.0,172.0,94.0,94.0,94.0,125.0|0|NN
80|4|2|,|1|1|7.344|7.437|281.0|0|,
80|4|2|Nepal|5|5|7.703|8.594|94.0,125.0,110.0,78.0,515.0|0|NNP
80|4|2|.|1|1|8.797|8.938|266.0|0|.
80|4|2|this|4|4|10.203|10.672|1234.0,94.0,109.0,125.0|0|DT
80|4|2|is|2|2|10.734|11.0|78.0,141.0|0|VBZ
80|4|2|my|2|2|12.0|12.297|219.0,203.0|0|PRP$
80|4|2|home|4|4|12.516|13.344|203.0,31.0,125.0,578.0|0|NN
80|4|2|town|4|4|14.281|15.234|62.0,172.0,344.0,312.0|0|NN
80|4|2|.|1|1|15.844|16.047|735.0|0|.
80|4|2|I|1|1|16.844|16.984|94.0|0|PRP
80|4|2|grew|4|10|17.156|19.125|172.0,188.0,344.0,141.0,125.0,469.0,94.0|3|VBD
80|4|2|up|2|2|19.297|19.594|156.0,125.0|0|RP
80|4|2|in|2|2|20.031|20.266|312.0,94.0|0|IN
80|4|2|that|4|6|20.344|21.594|94.0,78.0,813.0,109.0,94.0|1|DT
80|4|2|city|4|4|21.75|22.156|172.0,47.0,172.0,109.0|0|NN
80|4|2|so|2|2|22.422|22.656|141.0,125.0|0|RB
80|4|2|i|1|1|22.766|22.906|110.0|0|FW
80|4|2|have|4|4|23.844|24.141|203.0,78.0,78.0,78.0|0|VBP
80|4|2|so|2|2|24.266|24.453|110.0,62.0|0|RB
80|4|2|many|4|4|24.563|25.0|141.0,109.0,62.0,157.0|0|JJ
80|4|2|freinds|7|7|25.172|26.063|188.0,141.0,125.0,62.0,172.0,141.0,109.0|0|NNS
80|4|2|around|6|8|26.234|28.109|187.0,344.0,687.0,94.0,94.0,265.0,157.0|1|IN
80|4|2|and|3|3|28.719|29.063|296.0,125.0,125.0|0|CC
80|4|2|my|2|2|29.344|29.672|219.0,219.0|0|PRP$
80|4|2|family|6|6|30.625|31.359|937.0,109.0,79.0,125.0,78.0,218.0|0|NN
80|4|2|including|9|9|31.609|32.563|234.0,79.0,93.0,141.0,125.0,109.0,78.0,94.0,125.0|0|VBG
80|4|2|dad|3|3|32.703|33.0|109.0,125.0,78.0|0|NN
80|4|2|,|1|1|33.548|33.672|642.0|0|,
80|4|2|mom|3|3|33.828|34.172|140.0,141.0,109.0|0|NN
80|4|2|,|1|1|35.344|35.438|266.0|0|,
80|4|2|brother|7|7|35.578|36.406|140.0,125.0,110.0,109.0,78.0,125.0,188.0|0|NN
80|4|2|and|3|3|38.875|39.172|1828.0,125.0,109.0|0|CC
80|4|2|so|2|2|40.453|40.719|1265.0,141.0|0|RB
80|4|2|many|4|4|40.844|41.297|156.0,109.0,47.0,141.0|0|JJ
80|4|2|cousins|7|7|41.406|42.141|140.0,125.0,47.0,125.0,94.0,78.0,172.0|0|NNS
80|4|2|.|1|1|43.781|43.938|640.0|0|.
80|4|2|when|4|4|46.734|47.234|2827.0,157.0,78.0,140.0|0|WRB
80|4|2|i|1|1|47.391|47.531|172.0|0|FW
80|4|2|am|2|2|47.609|47.875|109.0,125.0|0|VBP
80|4|2|in|2|2|48.656|48.906|765.0,125.0|0|IN
80|4|2|kathmandu|9|9|49.016|50.297|125.0,93.0,94.0,47.0,219.0,312.0,125.0,141.0,125.0|0|FW
80|4|2|i|1|1|50.516|50.688|203.0|0|FW
80|4|2|can|3|3|51.063|51.516|391.0,140.0,188.0|0|MD
80|4|2|do|2|2|51.609|51.813|109.0,94.0|0|VB
80|4|2|pretty|6|6|53.75|54.672|406.0,141.0,125.0,266.0,124.0,141.0|0|RB
80|4|2|much|4|4|54.844|55.281|188.0,156.0,78.0,94.0|0|RB
80|4|2|anything|8|8|55.375|56.219|109.0,78.0,141.0,109.0,110.0,62.0,94.0,172.0|0|NN
80|4|2|.|1|1|56.375|56.516|234.0|0|.
80|4|2|because|7|7|57.672|58.641|1125.0,109.0,125.0,203.0,188.0,172.0,62.0|0|IN
80|4|2|that|4|4|59.922|60.391|1172.0,125.0,172.0,62.0|0|DT
80|4|2|is|2|2|60.531|60.828|78.0,203.0|0|VBZ
80|4|2|my|2|2|61.063|61.422|188.0,218.0|0|PRP$
80|4|2|place|5|5|61.609|62.328|171.0,188.0,125.0,125.0,187.0|0|NN
80|4|2|.|1|1|63.047|63.141|813.0|0|.
80|4|2|while|5|5|67.609|68.094|203.0,110.0,94.0,62.0,109.0|0|IN
80|4|2|i|1|1|68.172|68.281|125.0|0|FW
80|4|2|am|2|2|68.406|68.641|140.0,141.0|0|VBP
80|4|2|in|2|2|68.984|69.234|375.0,94.0|0|IN
80|4|2|US|2|2|70.219|70.938|188.0,640.0|0|NNP
80|4|2|for|3|3|71.594|71.906|406.0,94.0,125.0|0|IN
80|4|2|further|7|7|73.828|75.0|281.0,125.0,500.0,156.0,110.0,109.0,78.0|0|JJ
80|4|2|studies|7|11|75.938|77.906|110.0,125.0,109.0,125.0,297.0,94.0,297.0,109.0,141.0|2|NNS
80|4|2|i|1|1|78.828|79.016|875.0|0|FW
80|4|2|always|6|6|79.109|80.063|125.0,172.0,266.0,156.0,125.0,125.0|0|RB
80|4|2|miss|4|4|80.298|80.75|267.0,108.0,125.0,141.0|0|VB
80|4|2|my|2|2|81.422|81.813|547.0,266.0|0|PRP$
80|4|2|place|5|5|82.297|82.938|453.0,156.0,125.0,110.0,109.0|0|NN
80|4|2|and|3|3|85.562|85.875|109.0,94.0,141.0|0|CC
80|4|2|dream|5|5|86.781|87.719|109.0,125.0,125.0,344.0,172.0|0|NN
80|4|2|what|4|4|89.109|89.625|1390.0,157.0,93.0,125.0|0|WDT
80|4|2|would|5|7|89.984|92.531|343.0,79.0,93.0,531.0,766.0,156.0|1|MD
80|4|2|i|1|1|92.672|92.844|125.0|0|FW
80|4|2|do|2|2|93.188|93.422|391.0,125.0|0|VBP
80|4|2|if|2|2|93.531|93.797|109.0,141.0|0|IN
80|4|2|i|1|1|94.109|94.203|328.0|0|FW
80|4|2|were|4|4|94.469|94.781|203.0,94.0,62.0,78.0|0|VBD
80|4|2|in|2|2|94.922|95.141|125.0,94.0|0|IN
80|4|2|my|2|2|95.766|96.109|672.0,218.0|0|PRP$
80|4|2|country|7|9|97.406|98.984|1297.0,125.0,110.0,172.0,140.0,578.0,125.0,172.0|1|NN
80|4|2|.|1|1|99.563|99.688|625.0|0|.
80|5|4|Communicating|13|13|0.875|2.812|125.0,250.0,219.0,78.0,312.0,188.0,93.0,141.0,78.0,110.0,156.0,125.0,78.0|0|VBG
80|5|4|with|4|4|2.937|3.625|172.0,94.0,297.0,156.0|0|IN
80|5|4|someone|7|7|6.094|7.203|2485.0,140.0,125.0,94.0,359.0,94.0,188.0|0|NN
80|5|4|would|5|5|7.484|8.594|234.0,672.0,109.0,157.0,109.0|0|MD
80|5|4|be|2|2|8.906|9.078|219.0,94.0|0|VB
80|5|4|more|4|4|9.328|9.734|234.0,78.0,141.0,93.0|0|RBR
80|5|4|formal|6|6|11.219|12.156|1079.0,140.0,250.0,125.0,172.0,141.0|0|JJ
80|5|4|term|4|4|13.219|13.875|985.0,156.0,125.0,265.0|0|NN
80|5|4|.|1|1|24.125|24.328|1156.0|0|.
80|5|4|talking|7|7|25.64|26.672|375.0,141.0,109.0,219.0,203.0,110.0,140.0|0|VBG
80|5|4|is|2|2|26.844|27.094|157.0,156.0|0|VBZ
80|5|4|more|4|4|29.718|30.156|2484.0,141.0,125.0,94.0|0|RBR
80|5|4|like|4|4|30.25|30.781|110.0,156.0,156.0,78.0|0|IN
80|5|4|informal|8|8|31.031|32.234|266.0,125.0,78.0,125.0,375.0,141.0,140.0,125.0|0|JJ
80|5|4|word|4|4|32.453|33.25|203.0,94.0,281.0,328.0|0|NN
80|5|4|.|1|1|33.39|33.515|234.0|0|.
80|5|4|i|1|1|38.515|38.672|4953.0|0|LS
80|5|4|think|5|5|38.765|39.25|140.0,63.0,62.0,110.0,125.0|0|VB
80|5|4|communicating|13|15|39.89|42.531|656.0,125.0,297.0,562.0,297.0,172.0,188.0,93.0,94.0,110.0,140.0,110.0,93.0,141.0|1|VBG
80|5|4|with|4|4|48.547|49.515|1125.0,156.0,203.0,469.0|0|IN
80|5|4|someone|7|7|49.953|51.297|406.0,94.0,468.0,188.0,203.0,63.0,187.0|0|NN
80|5|4|means|5|5|52.406|53.187|328.0,188.0,203.0,140.0,157.0|0|VBZ
80|5|4|it|2|2|57.015|57.234|3796.0,79.0|0|PRP
80|5|4|could|5|5|58.094|58.64|141.0,125.0,78.0,109.0,125.0|0|MD
80|5|4|be|2|2|58.797|58.984|141.0,109.0|0|VB
80|5|4|through|7|7|59.469|60.344|469.0,93.0,219.0,156.0,63.0,140.0,110.0|0|IN
80|5|4|any|3|3|63.875|64.359|3485.0,109.0,250.0|0|DT
80|5|4|medium|6|6|64.609|66.453|265.0,125.0,594.0,515.0,344.0,203.0|0|NN
80|5|4|such|4|4|66.844|67.328|157.0,125.0,125.0,125.0|0|JJ
80|5|4|as|2|2|67.484|67.703|140.0,125.0|0|IN
80|5|4|internet|8|8|71.047|72.156|3250.0,141.0,202.0,110.0,140.0,204.0,125.0,93.0|0|NN
80|5|4|,|1|1|72.234|72.39|172.0|0|,
80|5|4|telephone|9|9|73.203|74.859|672.0,109.0,110.0,172.0,281.0,156.0,109.0,469.0,172.0|0|NN
80|5|4|,|1|1|74.984|75.094|203.0|0|,
80|5|4|letter|6|6|75.469|76.406|250.0,46.0,360.0,156.0,172.0,109.0|0|NN
80|5|4|.|1|1|84.312|84.437|8000.0|0|.
80|5|4|but|3|3|84.797|85.437|328.0,234.0,297.0|0|CC
80|5|4|talking|7|9|88.687|90.25|718.0,125.0,78.0,406.0,219.0,140.0,125.0,78.0|1|VBG
80|5|4|to|2|2|90.359|90.547|156.0,63.0|0|TO
80|5|4|is|2|2|91.859|92.125|1297.0,141.0|0|VBZ
80|5|4|more|4|4|93.0|93.453|860.0,140.0,125.0,79.0|0|RBR
80|5|4|like|4|4|94.39|94.89|171.0,125.0,141.0,156.0|0|IN
80|5|4|in|2|2|97.078|97.343|2156.0,140.0|0|IN
80|5|4|person|6|6|97.437|98.25|78.0,141.0,94.0,156.0,109.0,157.0|0|NN
80|5|4|or|2|2|98.515|99.0|250.0,360.0|0|CC
80|5|4|over|4|4|99.265|99.703|187.0,79.0,140.0,110.0|0|IN
80|5|4|phone|5|5|99.875|100.406|156.0,78.0,125.0,109.0,141.0|0|NN
80|5|4|.|1|1|100.625|100.703|297.0|0|.
80|5|4|so|2|2|115.047|115.359|14297.0,125.0|0|IN
80|5|4|the|3|3|120.64|120.969|5234.0,157.0,78.0|0|DT
80|5|4|latter|6|6|125.265|126.218|1562.0,204.0,218.0,125.0,188.0,125.0|0|JJ
80|5|4|part|4|4|127.687|128.219|1062.0,188.0,78.0,172.0|0|NN
80|5|4|is|2|2|129.094|129.328|250.0,125.0|0|VBZ
80|5|4|more|4|4|129.515|129.906|203.0,110.0,125.0,94.0|0|JJR
80|5|4|of|2|2|130.812|131.14|875.0,235.0|0|IN
80|5|4|in|2|2|133.469|133.765|2266.0,156.0|0|IN
80|5|4|direct|6|6|133.89|134.984|109.0,344.0,219.0,109.0,141.0,172.0|0|JJ
80|5|4|communication|13|13|135.39|138.39|375.0,157.0,406.0,141.0,1109.0,219.0,93.0,141.0,109.0,188.0,109.0,94.0,109.0|0|NN
80|5|4|for|3|3|140.328|140.719|1922.0,125.0,156.0|0|IN
80|5|4|general|7|7|147.594|148.562|282.0,109.0,125.0,250.0,109.0,141.0,125.0|0|JJ
80|5|4|purpose|7|7|148.687|149.687|109.0,157.0,125.0,265.0,95.0,171.0,94.0|0|NN
80|5|4|and|3|3|153.328|153.609|250.0,94.0,125.0|0|CC
80|5|4|the|3|3|154.39|154.75|765.0,141.0,94.0|0|DT
80|5|4|earlier|7|7|155.015|156.078|250.0,141.0,109.0,172.0,250.0,172.0,125.0|0|JJR
80|5|4|term|4|4|157.469|158.015|1297.0,140.0,110.0,171.0|0|NN
80|5|4|is|2|2|158.562|158.781|562.0,125.0|0|VBZ
80|5|4|more|4|4|165.687|166.437|6859.0,172.0,344.0,109.0|0|RBR
80|5|4|serious|7|7|167.172|168.437|375.0,265.0,141.0,266.0,156.0,109.0,235.0|0|JJ
80|5|4|.|1|1|177.25|177.344|688.0|0|.
80|6|6|I|1|1|0.141|0.282|141.0|0|PRP
80|6|6|do|2|2|0.907|1.125|672.0,109.0|0|VBP
80|6|6|n't|3|3|1.11|1.391|94.0,78.0,109.0|0|RB
80|6|6|have|4|4|1.688|2.0|328.0,109.0,78.0,63.0|0|VB
80|6|6|much|4|6|2.141|3.266|125.0,125.0,532.0,93.0,157.0|1|JJ
80|6|6|idea|4|4|3.375|4.016|140.0,157.0,171.0,188.0|0|NN
80|6|6|on|2|2|4.328|4.563|281.0,141.0|0|IN
80|6|6|this|4|4|4.688|5.032|156.0,47.0,93.0,94.0|0|DT
80|6|6|matter|6|6|5.203|5.922|203.0,125.0,125.0,94.0,172.0,125.0|0|NN
80|6|6|though|6|6|9.375|9.953|547.0,94.0,94.0,94.0,78.0,93.0|0|IN
80|6|6|i|1|1|10.344|10.485|203.0|0|FW
80|6|6|will|4|4|13.657|14.203|172.0,109.0,203.0,156.0|0|MD
80|6|6|try|3|3|14.36|14.719|141.0,187.0,110.0|0|VB
80|6|6|.|1|1|14.907|15.032|250.0|0|.
80|6|6|Landscape|9|9|16.422|18.094|94.0,281.0,125.0,79.0,343.0,282.0,156.0,125.0,172.0|0|NNP
80|6|6|means|5|5|18.5|19.235|359.0,125.0,125.0,63.0,328.0|0|VBZ
80|6|6|i|1|1|19.703|19.828|375.0|0|FW
80|6|6|guess|5|5|19.969|20.657|156.0,156.0,94.0,188.0,203.0|0|NN
80|6|6|natural|7|7|23.188|23.953|1531.0,125.0,109.0,125.0,125.0,63.0,109.0|0|JJ
80|6|6|beauty|6|6|24.078|24.735|140.0,79.0,125.0,140.0,125.0,141.0|0|NN
80|6|6|.|1|1|24.969|25.094|281.0|0|.
80|6|6|I|1|1|26.313|26.469|156.0|0|PRP
80|6|6|have|4|4|27.172|28.032|734.0,125.0,94.0,562.0|0|VBP
80|6|6|always|6|6|28.203|28.938|140.0,94.0,141.0,156.0,125.0,125.0|0|RB
80|6|6|wondered|8|8|29.282|30.235|266.0,46.0,141.0,109.0,172.0,78.0,110.0,172.0|0|VBN
